,PORT VALUE,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ACXM,ADTN,AMZN,ATVI,BFO,BJZ,BKCC,BSMX,CCI,CTXS,DIOD,DLR,DTF,ENV,EQIX,FTNT,GCI,IQI,JHS,LEO,MAC,MDSO,MLNX,NATH,NVGS,NXQ,QGEN,RCII,RH,RHT,SBAC,SNPS,SSTK,STAG,SUI,TAL,USM,VMO,VNO,WDC,WRE,WWE,XOXO,
,0.000588368,-0.000270455,0.001586131,0.001356499,-4.21793E-05,-3.07896E-05,-0.000348376,-0.000371749,0.000434273,0.000628874,0.000407263,0.000698017,-1.36062E-05,0.000965197,0.000845087,0.001119676,-0.0002317,6.13897E-05,-3.74568E-05,-4.51875E-06,4.17555E-05,0.000861692,0.000763341,0.000709149,-0.000316374,0.000100081,0.000532086,-0.000308671,0.001190795,0.000962911,0.000737184,0.000768106,0.000375074,0.00030851,0.000639168,0.002668039,0.000119225,3.66599E-05,0.000211451,0.000414716,0.00019153,0.002034751,0.001013718,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ACXM,ADTN,AMZN,ATVI,BFO,BJZ,BKCC,BSMX,CCI,CTXS,DIOD,DLR,DTF,ENV,EQIX,FTNT,GCI,IQI,JHS,LEO,MAC,MDSO,MLNX,NATH,NVGS,NXQ,QGEN,RCII,RH,RHT,SBAC,SNPS,SSTK,STAG,SUI,TAL,USM,VMO,VNO,WDC,WRE,WWE,XOXO,
,0.000471624,8.2604E-05,9.44151E-05,0.000102338,1.40266E-06,5.59476E-06,5.53147E-05,0.000103265,5.06466E-05,8.81365E-05,0.000148611,4.65951E-05,1.44731E-06,0.000162211,6.27541E-05,0.000111728,0.000102062,1.16324E-06,3.70177E-06,2.14813E-06,6.46209E-05,0.000151122,9.40971E-05,5.32565E-05,8.44483E-05,3.46441E-07,8.83657E-05,0.000129318,0.000102331,9.84576E-05,7.11276E-05,8.89565E-05,0.000135455,7.41603E-05,4.7735E-05,0.000129283,6.68568E-05,3.46771E-06,6.07843E-05,0.000121302,6.68494E-05,0.000135269,0.000110294,
,8.2604E-05,0.000341011,5.86346E-05,6.65296E-05,6.80714E-07,5.0624E-06,3.9289E-05,6.95957E-05,2.47362E-05,6.82939E-05,0.000102274,3.02256E-05,2.30696E-06,9.11001E-05,4.45889E-05,8.27105E-05,7.48258E-05,8.31588E-06,5.96761E-06,6.88451E-06,3.96641E-05,9.31351E-05,8.92535E-05,4.23788E-05,3.62045E-05,4.68253E-06,5.33935E-05,8.75371E-05,8.64979E-05,7.28449E-05,3.27237E-05,5.87496E-05,9.73222E-05,4.95618E-05,3.32194E-05,2.92874E-05,5.70001E-05,5.75308E-06,4.18657E-05,7.79098E-05,4.62352E-05,7.60879E-05,8.18266E-05,
,9.44151E-05,5.86346E-05,0.000338836,0.000128567,1.31313E-06,6.76191E-06,3.65053E-05,8.85145E-05,4.60186E-05,9.63745E-05,8.22117E-05,5.85855E-05,4.64496E-06,0.000121513,8.14817E-05,0.000108,5.61522E-05,7.64217E-06,5.77541E-06,1.00731E-05,5.60621E-05,0.000116227,8.86043E-05,4.89181E-05,6.16975E-05,4.18992E-06,8.13287E-05,4.15534E-05,8.36467E-05,0.000105619,6.0761E-05,7.7365E-05,0.000123194,5.37568E-05,3.94415E-05,0.000101744,6.10874E-05,9.71386E-06,4.7168E-05,9.02652E-05,3.82277E-05,0.000105915,6.93488E-05,
,0.000102338,6.65296E-05,0.000128567,0.000339883,1.55055E-06,1.96365E-06,4.54485E-05,8.36098E-05,4.8046E-05,9.69085E-05,0.000117924,5.48977E-05,4.62647E-06,0.00011869,8.10846E-05,0.000104705,5.60181E-05,6.72895E-06,4.22744E-06,6.92731E-06,5.01654E-05,0.000108837,9.95834E-05,4.15087E-05,5.67437E-05,5.41734E-06,7.81869E-05,7.70042E-05,0.000100978,0.000108967,6.71177E-05,9.17282E-05,0.000120267,6.0585E-05,4.46943E-05,9.58924E-05,4.81291E-05,7.84681E-06,4.61096E-05,0.000110138,4.87157E-05,9.27175E-05,6.72115E-05,
,1.40266E-06,6.80714E-07,1.31313E-06,1.55055E-06,1.00875E-05,-8.82691E-08,5.61239E-07,3.3804E-06,6.72509E-07,2.79558E-06,3.16878E-06,2.44007E-06,2.42088E-06,1.42935E-06,-4.29534E-07,2.45022E-07,1.56043E-07,2.59557E-06,1.74236E-06,4.24687E-06,3.39765E-06,2.73034E-06,-2.93433E-06,8.83704E-07,9.55761E-07,2.8215E-06,1.5846E-06,-1.02461E-06,-1.87866E-06,7.76858E-07,1.79301E-06,4.33047E-07,2.31967E-06,2.27453E-06,1.48583E-06,8.80658E-07,2.07368E-06,3.27635E-06,2.34128E-06,3.7488E-06,1.4447E-06,2.72684E-06,-2.65394E-06,
,5.59476E-06,5.0624E-06,6.76191E-06,1.96365E-06,-8.82691E-08,1.62316E-05,2.03812E-06,2.32677E-06,3.86774E-06,1.47715E-06,5.33113E-06,4.52292E-06,1.59811E-06,2.8545E-06,4.69347E-06,3.82361E-06,2.91083E-07,3.42691E-06,8.92421E-07,3.58742E-06,2.39662E-06,1.96068E-06,4.18866E-06,4.41531E-06,5.83684E-06,2.21636E-06,3.66843E-06,1.32169E-06,1.27581E-06,3.89181E-06,2.73461E-06,2.41104E-06,-2.24199E-06,5.18813E-06,2.50314E-06,5.94716E-06,2.64978E-06,3.9455E-06,2.28838E-06,2.72445E-06,2.38148E-06,6.25759E-06,1.14239E-06,
,5.53147E-05,3.9289E-05,3.65053E-05,4.54485E-05,5.61239E-07,2.03812E-06,0.000156747,4.28516E-05,2.12009E-05,4.16647E-05,4.20725E-05,2.31201E-05,1.96286E-06,4.30144E-05,2.87223E-05,4.85617E-05,3.56248E-05,-4.47075E-07,5.75353E-06,4.23777E-06,3.15758E-05,5.06708E-05,3.13046E-05,3.61757E-05,5.96094E-05,2.08714E-06,3.10034E-05,7.16445E-05,5.56407E-05,4.10397E-05,3.01151E-05,3.03132E-05,5.59995E-05,3.06926E-05,1.9024E-05,3.88341E-05,3.58061E-05,2.06056E-06,2.53264E-05,6.12896E-05,2.57313E-05,4.35758E-05,3.39782E-05,
,0.000103265,6.95957E-05,8.85145E-05,8.36098E-05,3.3804E-06,2.32677E-06,4.28516E-05,0.000382531,5.61445E-05,7.72075E-05,9.13598E-05,6.67781E-05,1.89915E-06,9.70186E-05,6.00355E-05,8.46104E-05,6.34106E-05,8.74912E-06,4.86183E-06,7.14258E-06,5.424E-05,8.42962E-05,8.02721E-05,4.62792E-05,8.66908E-05,7.01241E-06,7.7371E-05,7.71461E-05,5.32443E-05,7.67657E-05,7.65901E-05,7.41642E-05,8.23832E-05,7.24568E-05,4.17852E-05,7.38813E-05,7.7448E-05,1.05851E-05,5.94461E-05,0.000109509,5.78074E-05,4.90276E-05,5.06813E-05,
,5.06466E-05,2.47362E-05,4.60186E-05,4.8046E-05,6.72509E-07,3.86774E-06,2.12009E-05,5.61445E-05,0.000125546,4.60153E-05,3.34547E-05,6.30225E-05,9.50692E-06,4.47789E-05,6.31004E-05,4.75985E-05,2.81506E-05,8.79787E-06,6.23926E-06,8.44924E-06,4.56165E-05,3.82621E-05,4.60675E-05,2.43575E-05,3.24109E-05,7.48537E-06,3.50243E-05,4.25882E-05,1.92282E-05,4.66982E-05,0.000103802,3.84823E-05,3.67966E-05,5.74268E-05,4.39948E-05,4.05975E-05,3.85504E-05,1.00757E-05,4.79252E-05,4.7046E-05,4.62643E-05,2.85862E-05,3.76441E-05,
,8.81365E-05,6.82939E-05,9.63745E-05,9.69085E-05,2.79558E-06,1.47715E-06,4.16647E-05,7.72075E-05,4.60153E-05,0.0002677,9.85042E-05,4.9888E-05,4.79138E-06,0.000114277,7.21008E-05,0.000131352,6.09689E-05,3.78521E-06,4.54115E-06,5.83512E-06,3.96724E-05,0.000118592,9.90849E-05,5.86807E-05,7.38817E-05,2.86752E-06,8.39842E-05,8.82686E-05,8.33123E-05,0.000130473,6.86871E-05,8.21266E-05,0.000104238,4.97532E-05,3.55901E-05,8.96635E-05,6.55187E-05,5.64326E-06,4.84657E-05,0.000107526,4.22132E-05,9.36856E-05,8.06865E-05,
,0.000148611,0.000102274,8.22117E-05,0.000117924,3.16878E-06,5.33113E-06,4.20725E-05,9.13598E-05,3.34547E-05,9.85042E-05,0.000398873,4.20716E-05,1.36371E-06,0.000152498,5.4834E-05,0.000120059,9.22749E-05,5.44511E-06,3.21641E-06,6.29488E-07,4.09028E-05,0.000129083,0.000136962,3.91835E-05,7.56149E-05,6.1934E-06,7.56515E-05,8.75926E-05,9.4155E-05,9.66865E-05,6.26315E-05,9.18302E-05,0.000134891,6.26017E-05,4.18272E-05,7.98095E-05,7.65605E-05,3.61876E-06,5.11628E-05,0.000154939,5.65584E-05,0.000113507,0.00010768,
,4.65951E-05,3.02256E-05,5.85855E-05,5.48977E-05,2.44007E-06,4.52292E-06,2.31201E-05,6.67781E-05,6.30225E-05,4.9888E-05,4.20716E-05,0.000205025,1.2736E-05,4.29976E-05,0.000105634,4.787E-05,4.00442E-05,1.3695E-05,7.77664E-06,1.43542E-05,7.2261E-05,5.4353E-05,4.46705E-05,3.44521E-05,1.7379E-05,1.22794E-05,3.7396E-05,2.91683E-05,2.68325E-05,5.66301E-05,6.74414E-05,4.25922E-05,5.18989E-05,9.72514E-05,7.79385E-05,5.16438E-05,4.04168E-05,1.47107E-05,7.58185E-05,5.85476E-05,7.9054E-05,1.51504E-05,3.85757E-05,
,1.44731E-06,2.30696E-06,4.64496E-06,4.62647E-06,2.42088E-06,1.59811E-06,1.96286E-06,1.89915E-06,9.50692E-06,4.79138E-06,1.36371E-06,1.2736E-05,2.81809E-05,9.82487E-08,9.7817E-06,1.82626E-06,-1.65463E-06,1.50129E-05,5.35644E-06,1.64226E-05,4.54221E-06,-1.37647E-06,1.49889E-06,-9.77494E-07,-4.85993E-06,1.15943E-05,3.48973E-06,-1.14502E-06,6.92423E-06,3.78489E-06,1.03382E-05,2.82722E-06,8.50485E-07,1.06095E-05,8.54016E-06,1.87023E-06,3.80514E-07,1.55298E-05,4.06624E-06,7.26031E-07,5.48559E-06,-4.53655E-06,3.28418E-06,
,0.000162211,9.11001E-05,0.000121513,0.00011869,1.42935E-06,2.8545E-06,4.30144E-05,9.70186E-05,4.47789E-05,0.000114277,0.000152498,4.29976E-05,9.82487E-08,0.00064277,7.68409E-05,0.000153149,0.000116715,-2.20108E-06,6.47594E-06,-3.56618E-07,5.64171E-05,0.000192333,0.000108503,4.28267E-05,9.73341E-05,-3.70674E-06,0.000111203,0.000119045,0.000152587,0.00014304,8.24264E-05,9.9785E-05,0.000229139,7.10653E-05,3.86755E-05,0.000126211,8.20184E-05,9.48255E-07,6.57478E-05,0.000140779,5.85787E-05,0.00013708,0.000135923,
,6.27541E-05,4.45889E-05,8.14817E-05,8.10846E-05,-4.29534E-07,4.69347E-06,2.87223E-05,6.00355E-05,6.31004E-05,7.21008E-05,5.4834E-05,0.000105634,9.7817E-06,7.68409E-05,0.000200537,8.92015E-05,5.44635E-05,5.98902E-06,5.08616E-06,8.22812E-06,5.58082E-05,7.60118E-05,5.55876E-05,3.73393E-05,3.7536E-05,5.72294E-06,5.87936E-05,4.29784E-05,5.17871E-05,7.94741E-05,7.35269E-05,5.88682E-05,8.74372E-05,7.27716E-05,6.42301E-05,5.41187E-05,4.34976E-05,9.38319E-06,5.73947E-05,7.43843E-05,5.29796E-05,3.55375E-05,5.13057E-05,
,0.000111728,8.27105E-05,0.000108,0.000104705,2.45022E-07,3.82361E-06,4.85617E-05,8.46104E-05,4.75985E-05,0.000131352,0.000120059,4.787E-05,1.82626E-06,0.000153149,8.92015E-05,0.000392741,0.00011,4.54483E-06,8.8477E-06,8.53356E-06,5.1685E-05,0.000161201,0.000128092,5.09001E-05,0.00010453,7.73371E-07,9.03794E-05,0.000108267,0.000129224,0.000150872,7.58816E-05,9.71358E-05,0.000178584,6.0501E-05,4.33786E-05,9.06008E-05,6.41789E-05,6.29172E-06,5.7639E-05,0.000147752,4.82234E-05,9.42179E-05,9.63068E-05,
,0.000102062,7.48258E-05,5.61522E-05,5.60181E-05,1.56043E-07,2.91083E-07,3.56248E-05,6.34106E-05,2.81506E-05,6.09689E-05,9.22749E-05,4.00442E-05,-1.65463E-06,0.000116715,5.44635E-05,0.00011,0.000775999,1.24263E-06,4.61713E-06,2.70089E-06,6.4217E-05,0.000131647,7.67268E-05,9.48859E-05,8.5918E-05,-1.40074E-06,6.09881E-05,9.88747E-05,0.000112608,6.48443E-05,3.25218E-05,6.19498E-05,0.000116829,6.36069E-05,3.99729E-05,4.843E-05,5.08037E-05,-1.10819E-07,6.14256E-05,0.000105199,6.2497E-05,6.30962E-05,8.95537E-05,
,1.16324E-06,8.31588E-06,7.64217E-06,6.72895E-06,2.59557E-06,3.42691E-06,-4.47075E-07,8.74912E-06,8.79787E-06,3.78521E-06,5.44511E-06,1.3695E-05,1.50129E-05,-2.20108E-06,5.98902E-06,4.54483E-06,1.24263E-06,2.959E-05,5.38639E-06,2.02003E-05,6.90388E-06,3.14741E-06,2.76792E-06,2.28148E-07,-1.78542E-06,1.47598E-05,2.93384E-06,1.8133E-07,-1.96432E-06,2.12334E-06,9.33323E-06,3.84067E-06,-2.95483E-06,1.32788E-05,1.06672E-05,5.26123E-06,2.02474E-06,2.19496E-05,4.80387E-06,5.65103E-06,8.87092E-06,-9.75339E-07,4.80738E-06,
,3.70177E-06,5.96761E-06,5.77541E-06,4.22744E-06,1.74236E-06,8.92421E-07,5.75353E-06,4.86183E-06,6.23926E-06,4.54115E-06,3.21641E-06,7.77664E-06,5.35644E-06,6.47594E-06,5.08616E-06,8.8477E-06,4.61713E-06,5.38639E-06,2.65224E-05,6.89638E-06,5.19271E-06,3.96589E-06,5.82253E-06,7.94161E-08,1.06157E-06,6.08129E-06,3.16777E-06,6.17807E-06,1.17317E-05,5.97133E-06,7.79925E-06,4.28319E-06,4.25582E-06,7.25654E-06,4.22197E-06,1.82929E-06,5.25384E-06,6.77744E-06,5.88032E-06,4.51037E-06,6.85268E-06,-4.66589E-06,3.78137E-06,
,2.14813E-06,6.88451E-06,1.00731E-05,6.92731E-06,4.24687E-06,3.58742E-06,4.23777E-06,7.14258E-06,8.44924E-06,5.83512E-06,6.29488E-07,1.43542E-05,1.64226E-05,-3.56618E-07,8.22812E-06,8.53356E-06,2.70089E-06,2.02003E-05,6.89638E-06,4.07832E-05,8.40329E-06,2.7309E-06,-1.67309E-06,6.79963E-07,6.74716E-06,1.45916E-05,2.91969E-07,4.00793E-06,1.33111E-05,5.74615E-06,8.43405E-06,5.24102E-06,-6.74197E-07,1.29809E-05,9.98657E-06,6.66733E-06,5.91045E-06,2.20196E-05,7.17685E-06,5.02005E-06,1.06277E-05,-2.91478E-07,4.21827E-06,
,6.46209E-05,3.96641E-05,5.60621E-05,5.01654E-05,3.39765E-06,2.39662E-06,3.15758E-05,5.424E-05,4.56165E-05,3.96724E-05,4.09028E-05,7.2261E-05,4.54221E-06,5.64171E-05,5.58082E-05,5.1685E-05,6.4217E-05,6.90388E-06,5.19271E-06,8.40329E-06,0.000196203,4.60521E-05,2.96583E-05,3.7092E-05,2.82336E-05,7.45992E-06,4.45129E-05,5.51121E-05,6.61987E-05,5.1573E-05,4.55764E-05,3.86197E-05,3.24133E-05,8.19111E-05,6.74195E-05,1.13151E-05,4.32602E-05,7.56027E-06,9.00195E-05,6.28931E-05,7.98119E-05,4.39075E-05,3.55352E-05,
,0.000151122,9.31351E-05,0.000116227,0.000108837,2.73034E-06,1.96068E-06,5.06708E-05,8.42962E-05,3.82621E-05,0.000118592,0.000129083,5.4353E-05,-1.37647E-06,0.000192333,7.60118E-05,0.000161201,0.000131647,3.14741E-06,3.96589E-06,2.7309E-06,4.60521E-05,0.000659214,9.49636E-05,6.33563E-05,5.25238E-05,7.73652E-07,0.000116703,7.75098E-05,0.00015495,0.000139041,7.1194E-05,8.64221E-05,0.000193781,6.89688E-05,4.48402E-05,0.000132063,6.78844E-05,6.64362E-06,5.57593E-05,0.000147048,6.57763E-05,0.000123896,0.000123473,
